window_id,record_id,start_sample,end_sample,start_second,end_second,af_label,mixed_label
129_002412,129,14472000,14477999,72360.0,72390.0,Normal,False
129_002437,129,14622000,14627999,73110.0,73140.0,Normal,False
129_002450,129,14700000,14705999,73500.0,73530.0,Normal,False
129_002468,129,14808000,14813999,74040.0,74070.0,Normal,False
129_002491,129,14946000,14951999,74730.0,74760.0,Normal,False
129_002506,129,15036000,15041999,75180.0,75210.0,Normal,False
129_002519,129,15114000,15119999,75570.0,75600.0,Normal,False
129_002553,129,15318000,15323999,76590.0,76620.0,Normal,False
129_002554,129,15324000,15329999,76620.0,76650.0,Normal,False
129_002558,129,15348000,15353999,76740.0,76770.0,Normal,False
129_002565,129,15390000,15395999,76950.0,76980.0,Normal,False
129_002568,129,15408000,15413999,77040.0,77070.0,Normal,False
129_002596,129,15576000,15581999,77880.0,77910.0,Normal,False
129_002600,129,15600000,15605999,78000.0,78030.0,Normal,False
129_002611,129,15666000,15671999,78330.0,78360.0,Normal,False
129_002628,129,15768000,15773999,78840.0,78870.0,Normal,False
129_002630,129,15780000,15785999,78900.0,78930.0,Normal,False
129_002632,129,15792000,15797999,78960.0,78990.0,Normal,False
129_002638,129,15828000,15833999,79140.0,79170.0,Normal,False
129_002644,129,15864000,15869999,79320.0,79350.0,Normal,False
129_002681,129,16086000,16091999,80430.0,80460.0,Normal,False
129_002690,129,16140000,16145999,80700.0,80730.0,Normal,False
129_002695,129,16170000,16175999,80850.0,80880.0,Normal,False
129_002704,129,16224000,16229999,81120.0,81150.0,Normal,False
129_002735,129,16410000,16415999,82050.0,82080.0,Normal,False
129_002736,129,16416000,16421999,82080.0,82110.0,Normal,False
129_002741,129,16446000,16451999,82230.0,82260.0,Normal,False
129_002747,129,16482000,16487999,82410.0,82440.0,Normal,False
129_002760,129,16560000,16565999,82800.0,82830.0,Normal,False
129_002777,129,16662000,16667999,83310.0,83340.0,Normal,False
129_002779,129,16674000,16679999,83370.0,83400.0,Normal,False
129_002786,129,16716000,16721999,83580.0,83610.0,Normal,False
129_002814,129,16884000,16889999,84420.0,84450.0,Normal,False
129_002832,129,16992000,16997999,84960.0,84990.0,Normal,False
129_002833,129,16998000,17003999,84990.0,85020.0,Normal,False
129_002873,129,17238000,17243999,86190.0,86220.0,Normal,False
129_002875,129,17250000,17255999,86250.0,86280.0,Normal,False
129_002876,129,17256000,17261999,86280.0,86310.0,Normal,False
130_000007,130,42000,47999,210.0,240.0,Normal,False
130_000008,130,48000,53999,240.0,270.0,Normal,False
130_000010,130,60000,65999,300.0,330.0,Normal,False
130_000022,130,132000,137999,660.0,690.0,Normal,False
130_000069,130,414000,419999,2070.0,2100.0,Normal,False
130_000096,130,576000,581999,2880.0,2910.0,Normal,False
130_000131,130,786000,791999,3930.0,3960.0,Normal,False
130_000144,130,864000,869999,4320.0,4350.0,Normal,False
130_000170,130,1020000,1025999,5100.0,5130.0,Normal,False
130_000172,130,1032000,1037999,5160.0,5190.0,Normal,False
130_000191,130,1146000,1151999,5730.0,5760.0,Normal,False
130_000197,130,1182000,1187999,5910.0,5940.0,Normal,False
130_000247,130,1482000,1487999,7410.0,7440.0,Normal,False
130_000251,130,1506000,1511999,7530.0,7560.0,Normal,False
130_000257,130,1542000,1547999,7710.0,7740.0,Normal,False
130_000262,130,1572000,1577999,7860.0,7890.0,Normal,False
130_000266,130,1596000,1601999,7980.0,8010.0,Normal,False
130_000267,130,1602000,1607999,8010.0,8040.0,Normal,False
130_000280,130,1680000,1685999,8400.0,8430.0,Normal,False
130_000294,130,1764000,1769999,8820.0,8850.0,Normal,False
130_000300,130,1800000,1805999,9000.0,9030.0,Normal,False
130_000319,130,1914000,1919999,9570.0,9600.0,Normal,False
130_000381,130,2286000,2291999,11430.0,11460.0,Normal,False
130_000382,130,2292000,2297999,11460.0,11490.0,Normal,False
130_000384,130,2304000,2309999,11520.0,11550.0,Normal,False
130_000385,130,2310000,2315999,11550.0,11580.0,Normal,False
130_000406,130,2436000,2441999,12180.0,12210.0,Normal,False
130_000410,130,2460000,2465999,12300.0,12330.0,Normal,False
130_000425,130,2550000,2555999,12750.0,12780.0,Normal,False
130_000431,130,2586000,2591999,12930.0,12960.0,Normal,False
130_000433,130,2598000,2603999,12990.0,13020.0,Normal,False
130_000454,130,2724000,2729999,13620.0,13650.0,Normal,False
130_000503,130,3018000,3023999,15090.0,15120.0,Normal,False
130_000520,130,3120000,3125999,15600.0,15630.0,Normal,False
130_000531,130,3186000,3191999,15930.0,15960.0,Normal,False
130_000538,130,3228000,3233999,16140.0,16170.0,Normal,False
130_000544,130,3264000,3269999,16320.0,16350.0,Normal,False
130_000547,130,3282000,3287999,16410.0,16440.0,Normal,False
130_000549,130,3294000,3299999,16470.0,16500.0,Normal,False
130_000558,130,3348000,3353999,16740.0,16770.0,Normal,False
130_000561,130,3366000,3371999,16830.0,16860.0,Normal,False
130_000568,130,3408000,3413999,17040.0,17070.0,Normal,False
130_000579,130,3474000,3479999,17370.0,17400.0,Normal,False
130_000581,130,3486000,3491999,17430.0,17460.0,Normal,False
130_000585,130,3510000,3515999,17550.0,17580.0,Normal,False
130_000614,130,3684000,3689999,18420.0,18450.0,Normal,False
130_000616,130,3696000,3701999,18480.0,18510.0,Normal,False
130_000642,130,3852000,3857999,19260.0,19290.0,Normal,False
130_000662,130,3972000,3977999,19860.0,19890.0,Normal,False
130_000665,130,3990000,3995999,19950.0,19980.0,Normal,False
130_000675,130,4050000,4055999,20250.0,20280.0,Normal,False
130_000683,130,4098000,4103999,20490.0,20520.0,Normal,False
130_000690,130,4140000,4145999,20700.0,20730.0,Normal,False
130_000696,130,4176000,4181999,20880.0,20910.0,Normal,False
130_000704,130,4224000,4229999,21120.0,21150.0,Normal,False
130_000708,130,4248000,4253999,21240.0,21270.0,Normal,False
130_000714,130,4284000,4289999,21420.0,21450.0,Normal,False
130_000715,130,4290000,4295999,21450.0,21480.0,Normal,False
130_000740,130,4440000,4445999,22200.0,22230.0,Normal,False
130_000741,130,4446000,4451999,22230.0,22260.0,Normal,False
130_000744,130,4464000,4469999,22320.0,22350.0,Normal,False
130_000791,130,4746000,4751999,23730.0,23760.0,Normal,False
130_000796,130,4776000,4781999,23880.0,23910.0,Normal,False
130_000804,130,4824000,4829999,24120.0,24150.0,Normal,False
130_000807,130,4842000,4847999,24210.0,24240.0,Normal,False
130_000852,130,5112000,5117999,25560.0,25590.0,Normal,False
130_000858,130,5148000,5153999,25740.0,25770.0,Normal,False
130_000908,130,5448000,5453999,27240.0,27270.0,Normal,False
130_000925,130,5550000,5555999,27750.0,27780.0,Normal,False
130_000937,130,5622000,5627999,28110.0,28140.0,Normal,False
130_000959,130,5754000,5759999,28770.0,28800.0,Normal,False
130_000968,130,5808000,5813999,29040.0,29070.0,Normal,False
130_000969,130,5814000,5819999,29070.0,29100.0,Normal,False
130_000983,130,5898000,5903999,29490.0,29520.0,Normal,False
130_001022,130,6132000,6137999,30660.0,30690.0,Normal,False
130_001030,130,6180000,6185999,30900.0,30930.0,Normal,False
130_001038,130,6228000,6233999,31140.0,31170.0,Normal,False
130_001065,130,6390000,6395999,31950.0,31980.0,Normal,False
130_001084,130,6504000,6509999,32520.0,32550.0,Normal,False
130_001102,130,6612000,6617999,33060.0,33090.0,Normal,False
130_001108,130,6648000,6653999,33240.0,33270.0,Normal,False
130_001111,130,6666000,6671999,33330.0,33360.0,Normal,False
130_001119,130,6714000,6719999,33570.0,33600.0,Normal,False
130_001124,130,6744000,6749999,33720.0,33750.0,Normal,False
130_001138,130,6828000,6833999,34140.0,34170.0,Normal,False
130_001160,130,6960000,6965999,34800.0,34830.0,Normal,False
130_001176,130,7056000,7061999,35280.0,35310.0,Normal,False
130_001199,130,7194000,7199999,35970.0,36000.0,Normal,False
130_001208,130,7248000,7253999,36240.0,36270.0,Normal,False
130_001210,130,7260000,7265999,36300.0,36330.0,Normal,False
130_001246,130,7476000,7481999,37380.0,37410.0,Normal,False
130_001264,130,7584000,7589999,37920.0,37950.0,Normal,False
130_001281,130,7686000,7691999,38430.0,38460.0,Normal,False
130_001282,130,7692000,7697999,38460.0,38490.0,Normal,False
130_001286,130,7716000,7721999,38580.0,38610.0,Normal,False
130_001302,130,7812000,7817999,39060.0,39090.0,Normal,False
130_001324,130,7944000,7949999,39720.0,39750.0,Normal,False
130_001327,130,7962000,7967999,39810.0,39840.0,Normal,False
130_001343,130,8058000,8063999,40290.0,40320.0,Normal,False
130_001352,130,8112000,8117999,40560.0,40590.0,Normal,False
130_001387,130,8322000,8327999,41610.0,41640.0,Normal,False
130_001389,130,8334000,8339999,41670.0,41700.0,Normal,False
130_001427,130,8562000,8567999,42810.0,42840.0,Normal,False
130_001433,130,8598000,8603999,42990.0,43020.0,Normal,False
130_001454,130,8724000,8729999,43620.0,43650.0,Normal,False
130_001472,130,8832000,8837999,44160.0,44190.0,Normal,False
130_001474,130,8844000,8849999,44220.0,44250.0,Normal,False
130_001497,130,8982000,8987999,44910.0,44940.0,Normal,False
130_001500,130,9000000,9005999,45000.0,45030.0,Normal,False
130_001508,130,9048000,9053999,45240.0,45270.0,Normal,False
130_001510,130,9060000,9065999,45300.0,45330.0,Normal,False
130_001523,130,9138000,9143999,45690.0,45720.0,Normal,False
130_001524,130,9144000,9149999,45720.0,45750.0,Normal,False
130_001526,130,9156000,9161999,45780.0,45810.0,Normal,False
130_001533,130,9198000,9203999,45990.0,46020.0,Normal,False
130_001536,130,9216000,9221999,46080.0,46110.0,Normal,False
130_001537,130,9222000,9227999,46110.0,46140.0,Normal,False
130_001558,130,9348000,9353999,46740.0,46770.0,Normal,False
130_001576,130,9456000,9461999,47280.0,47310.0,Normal,False
130_001610,130,9660000,9665999,48300.0,48330.0,Normal,False
130_001628,130,9768000,9773999,48840.0,48870.0,Normal,False
130_001631,130,9786000,9791999,48930.0,48960.0,Normal,False
130_001635,130,9810000,9815999,49050.0,49080.0,Normal,False
130_001638,130,9828000,9833999,49140.0,49170.0,Normal,False
130_001640,130,9840000,9845999,49200.0,49230.0,Normal,False
130_001661,130,9966000,9971999,49830.0,49860.0,Normal,False
130_001666,130,9996000,10001999,49980.0,50010.0,Normal,False
130_001667,130,10002000,10007999,50010.0,50040.0,Normal,False
130_001673,130,10038000,10043999,50190.0,50220.0,Normal,False
130_001680,130,10080000,10085999,50400.0,50430.0,Normal,False
130_001686,130,10116000,10121999,50580.0,50610.0,Normal,False
130_001696,130,10176000,10181999,50880.0,50910.0,Normal,False
130_001725,130,10350000,10355999,51750.0,51780.0,Normal,False
130_001730,130,10380000,10385999,51900.0,51930.0,Normal,False
130_001741,130,10446000,10451999,52230.0,52260.0,Normal,False
130_001754,130,10524000,10529999,52620.0,52650.0,Normal,False
130_001758,130,10548000,10553999,52740.0,52770.0,Normal,False
130_001762,130,10572000,10577999,52860.0,52890.0,Normal,False
130_001766,130,10596000,10601999,52980.0,53010.0,Normal,False
130_001767,130,10602000,10607999,53010.0,53040.0,Normal,False
130_001771,130,10626000,10631999,53130.0,53160.0,Normal,False
130_001777,130,10662000,10667999,53310.0,53340.0,Normal,False
130_001784,130,10704000,10709999,53520.0,53550.0,Normal,False
130_001825,130,10950000,10955999,54750.0,54780.0,Normal,False
130_001832,130,10992000,10997999,54960.0,54990.0,Normal,False
130_001837,130,11022000,11027999,55110.0,55140.0,Normal,False
130_001862,130,11172000,11177999,55860.0,55890.0,Normal,False
130_001894,130,11364000,11369999,56820.0,56850.0,Normal,False
130_001904,130,11424000,11429999,57120.0,57150.0,Normal,False
130_001916,130,11496000,11501999,57480.0,57510.0,Normal,False
130_001927,130,11562000,11567999,57810.0,57840.0,Normal,False
130_001934,130,11604000,11609999,58020.0,58050.0,Normal,False
130_001940,130,11640000,11645999,58200.0,58230.0,Normal,False
130_001949,130,11694000,11699999,58470.0,58500.0,Normal,False
130_001952,130,11712000,11717999,58560.0,58590.0,Normal,False
130_001958,130,11748000,11753999,58740.0,58770.0,Normal,False
130_001972,130,11832000,11837999,59160.0,59190.0,Normal,False
130_001994,130,11964000,11969999,59820.0,59850.0,Normal,False
130_001999,130,11994000,11999999,59970.0,60000.0,Normal,False
130_002001,130,12006000,12011999,60030.0,60060.0,Normal,False
130_002005,130,12030000,12035999,60150.0,60180.0,Normal,False
130_002008,130,12048000,12053999,60240.0,60270.0,Normal,False
130_002026,130,12156000,12161999,60780.0,60810.0,Normal,False
130_002037,130,12222000,12227999,61110.0,61140.0,Normal,False
130_002053,130,12318000,12323999,61590.0,61620.0,Normal,False
130_002063,130,12378000,12383999,61890.0,61920.0,Normal,False
130_002091,130,12546000,12551999,62730.0,62760.0,Normal,False
130_002116,130,12696000,12701999,63480.0,63510.0,Normal,False
130_002122,130,12732000,12737999,63660.0,63690.0,Normal,False
130_002128,130,12768000,12773999,63840.0,63870.0,Normal,False
130_002132,130,12792000,12797999,63960.0,63990.0,Normal,False
130_002138,130,12828000,12833999,64140.0,64170.0,Normal,False
130_002140,130,12840000,12845999,64200.0,64230.0,Normal,False
130_002141,130,12846000,12851999,64230.0,64260.0,Normal,False
130_002151,130,12906000,12911999,64530.0,64560.0,Normal,False
130_002154,130,12924000,12929999,64620.0,64650.0,Normal,False
130_002166,130,12996000,13001999,64980.0,65010.0,Normal,False
130_002185,130,13110000,13115999,65550.0,65580.0,Normal,False
130_002201,130,13206000,13211999,66030.0,66060.0,Normal,False
130_002203,130,13218000,13223999,66090.0,66120.0,Normal,False
130_002212,130,13272000,13277999,66360.0,66390.0,Normal,False
130_002225,130,13350000,13355999,66750.0,66780.0,Normal,False
130_002240,130,13440000,13445999,67200.0,67230.0,Normal,False
130_002258,130,13548000,13553999,67740.0,67770.0,Normal,False
130_002273,130,13638000,13643999,68190.0,68220.0,Normal,False
130_002296,130,13776000,13781999,68880.0,68910.0,Normal,False
130_002304,130,13824000,13829999,69120.0,69150.0,Normal,False
130_002315,130,13890000,13895999,69450.0,69480.0,Normal,False
130_002319,130,13914000,13919999,69570.0,69600.0,Normal,False
130_002322,130,13932000,13937999,69660.0,69690.0,Normal,False
130_002329,130,13974000,13979999,69870.0,69900.0,Normal,False
130_002344,130,14064000,14069999,70320.0,70350.0,Normal,False
130_002402,130,14412000,14417999,72060.0,72090.0,Normal,False
130_002417,130,14502000,14507999,72510.0,72540.0,Normal,False
130_002428,130,14568000,14573999,72840.0,72870.0,Normal,False
130_002431,130,14586000,14591999,72930.0,72960.0,Normal,False
130_002450,130,14700000,14705999,73500.0,73530.0,Normal,False
130_002481,130,14886000,14891999,74430.0,74460.0,Normal,False
130_002501,130,15006000,15011999,75030.0,75060.0,Normal,False
130_002510,130,15060000,15065999,75300.0,75330.0,Normal,False
130_002514,130,15084000,15089999,75420.0,75450.0,Normal,False
130_002517,130,15102000,15107999,75510.0,75540.0,Normal,False
130_002519,130,15114000,15119999,75570.0,75600.0,Normal,False
130_002525,130,15150000,15155999,75750.0,75780.0,Normal,False
130_002533,130,15198000,15203999,75990.0,76020.0,Normal,False
130_002547,130,15282000,15287999,76410.0,76440.0,Normal,False
130_002554,130,15324000,15329999,76620.0,76650.0,Normal,False
130_002573,130,15438000,15443999,77190.0,77220.0,Normal,False
130_002577,130,15462000,15467999,77310.0,77340.0,Normal,False
130_002580,130,15480000,15485999,77400.0,77430.0,Normal,False
130_002622,130,15732000,15737999,78660.0,78690.0,Normal,False
130_002628,130,15768000,15773999,78840.0,78870.0,Normal,False
130_002631,130,15786000,15791999,78930.0,78960.0,Normal,False
130_002640,130,15840000,15845999,79200.0,79230.0,Normal,False
130_002649,130,15894000,15899999,79470.0,79500.0,Normal,False
130_002670,130,16020000,16025999,80100.0,80130.0,Normal,False
130_002673,130,16038000,16043999,80190.0,80220.0,Normal,False
130_002684,130,16104000,16109999,80520.0,80550.0,Normal,False
130_002689,130,16134000,16139999,80670.0,80700.0,Normal,False
130_002703,130,16218000,16223999,81090.0,81120.0,Normal,False
130_002732,130,16392000,16397999,81960.0,81990.0,Normal,False
130_002737,130,16422000,16427999,82110.0,82140.0,Normal,False
130_002772,130,16632000,16637999,83160.0,83190.0,Normal,False
130_002815,130,16890000,16895999,84450.0,84480.0,Normal,False
130_002818,130,16908000,16913999,84540.0,84570.0,Normal,False
130_002832,130,16992000,16997999,84960.0,84990.0,Normal,False
130_002852,130,17112000,17117999,85560.0,85590.0,Normal,False
130_002865,130,17190000,17195999,85950.0,85980.0,Normal,False
130_002872,130,17232000,17237999,86160.0,86190.0,Normal,False
130_002874,130,17244000,17249999,86220.0,86250.0,Normal,False
132_000015,132,90000,95999,450.0,480.0,Normal,False
132_000017,132,102000,107999,510.0,540.0,Normal,False
132_000047,132,282000,287999,1410.0,1440.0,Normal,False
132_000052,132,312000,317999,1560.0,1590.0,Normal,False
132_000063,132,378000,383999,1890.0,1920.0,Normal,False
132_000087,132,522000,527999,2610.0,2640.0,Normal,False
132_000088,132,528000,533999,2640.0,2670.0,Normal,False
132_000106,132,636000,641999,3180.0,3210.0,Normal,False
132_000112,132,672000,677999,3360.0,3390.0,Normal,False
132_000117,132,702000,707999,3510.0,3540.0,Normal,False
132_000130,132,780000,785999,3900.0,3930.0,Normal,False
132_000131,132,786000,791999,3930.0,3960.0,Normal,False
132_000143,132,858000,863999,4290.0,4320.0,Normal,False
132_000158,132,948000,953999,4740.0,4770.0,Normal,False
132_000161,132,966000,971999,4830.0,4860.0,Normal,False
132_000190,132,1140000,1145999,5700.0,5730.0,Normal,False
132_000208,132,1248000,1253999,6240.0,6270.0,Normal,False
132_000215,132,1290000,1295999,6450.0,6480.0,Normal,False
132_000242,132,1452000,1457999,7260.0,7290.0,Normal,False
132_000248,132,1488000,1493999,7440.0,7470.0,Normal,False
132_000293,132,1758000,1763999,8790.0,8820.0,Normal,False
132_000317,132,1902000,1907999,9510.0,9540.0,Normal,False
132_000335,132,2010000,2015999,10050.0,10080.0,Normal,False
132_000340,132,2040000,2045999,10200.0,10230.0,Normal,False
132_000341,132,2046000,2051999,10230.0,10260.0,Normal,False
132_000371,132,2226000,2231999,11130.0,11160.0,AF,False
132_000380,132,2280000,2285999,11400.0,11430.0,AF,False
132_000401,132,2406000,2411999,12030.0,12060.0,AF,False
132_000421,132,2526000,2531999,12630.0,12660.0,AF,False
132_000445,132,2670000,2675999,13350.0,13380.0,AF,False
132_000448,132,2688000,2693999,13440.0,13470.0,AF,False
132_000462,132,2772000,2777999,13860.0,13890.0,AF,False
132_000497,132,2982000,2987999,14910.0,14940.0,AF,False
132_000511,132,3066000,3071999,15330.0,15360.0,AF,False
132_000526,132,3156000,3161999,15780.0,15810.0,AF,False
132_000527,132,3162000,3167999,15810.0,15840.0,AF,False
132_000539,132,3234000,3239999,16170.0,16200.0,AF,False
132_000541,132,3246000,3251999,16230.0,16260.0,AF,False
132_000554,132,3324000,3329999,16620.0,16650.0,AF,False
132_000563,132,3378000,3383999,16890.0,16920.0,AF,False
132_000589,132,3534000,3539999,17670.0,17700.0,AF,False
132_000593,132,3558000,3563999,17790.0,17820.0,AF,False
132_000601,132,3606000,3611999,18030.0,18060.0,AF,False
132_000604,132,3624000,3629999,18120.0,18150.0,AF,False
132_000608,132,3648000,3653999,18240.0,18270.0,AF,False
132_000611,132,3666000,3671999,18330.0,18360.0,AF,False
132_000632,132,3792000,3797999,18960.0,18990.0,AF,False
132_000634,132,3804000,3809999,19020.0,19050.0,AF,False
132_000649,132,3894000,3899999,19470.0,19500.0,AF,False
132_000652,132,3912000,3917999,19560.0,19590.0,AF,False
132_000670,132,4020000,4025999,20100.0,20130.0,AF,False
132_000682,132,4092000,4097999,20460.0,20490.0,AF,False
132_000684,132,4104000,4109999,20520.0,20550.0,AF,False
132_000697,132,4182000,4187999,20910.0,20940.0,AF,False
132_000706,132,4236000,4241999,21180.0,21210.0,AF,False
132_000726,132,4356000,4361999,21780.0,21810.0,AF,False
132_000744,132,4464000,4469999,22320.0,22350.0,AF,False
132_000745,132,4470000,4475999,22350.0,22380.0,AF,False
132_000761,132,4566000,4571999,22830.0,22860.0,AF,False
132_000767,132,4602000,4607999,23010.0,23040.0,AF,False
132_000776,132,4656000,4661999,23280.0,23310.0,AF,False
132_000808,132,4848000,4853999,24240.0,24270.0,AF,False
132_000818,132,4908000,4913999,24540.0,24570.0,AF,False
132_000826,132,4956000,4961999,24780.0,24810.0,AF,False
132_000832,132,4992000,4997999,24960.0,24990.0,AF,False
132_000850,132,5100000,5105999,25500.0,25530.0,AF,False
132_000855,132,5130000,5135999,25650.0,25680.0,AF,False
132_000862,132,5172000,5177999,25860.0,25890.0,AF,False
132_000875,132,5250000,5255999,26250.0,26280.0,AF,False
132_000885,132,5310000,5315999,26550.0,26580.0,AF,False
132_000910,132,5460000,5465999,27300.0,27330.0,AF,False
132_000920,132,5520000,5525999,27600.0,27630.0,AF,False
132_000922,132,5532000,5537999,27660.0,27690.0,AF,False
132_000930,132,5580000,5585999,27900.0,27930.0,AF,False
132_000942,132,5652000,5657999,28260.0,28290.0,AF,False
132_000953,132,5718000,5723999,28590.0,28620.0,AF,False
132_000954,132,5724000,5729999,28620.0,28650.0,AF,False
132_000957,132,5742000,5747999,28710.0,28740.0,AF,False
132_000987,132,5922000,5927999,29610.0,29640.0,AF,False
132_001005,132,6030000,6035999,30150.0,30180.0,AF,False
132_001019,132,6114000,6119999,30570.0,30600.0,AF,False
132_001055,132,6330000,6335999,31650.0,31680.0,AF,False
132_001076,132,6456000,6461999,32280.0,32310.0,AF,False
132_001088,132,6528000,6533999,32640.0,32670.0,AF,False
132_001102,132,6612000,6617999,33060.0,33090.0,AF,False
132_001108,132,6648000,6653999,33240.0,33270.0,AF,False
132_001118,132,6708000,6713999,33540.0,33570.0,AF,False
132_001121,132,6726000,6731999,33630.0,33660.0,AF,False
132_001122,132,6732000,6737999,33660.0,33690.0,AF,False
132_001143,132,6858000,6863999,34290.0,34320.0,AF,False
132_001183,132,7098000,7103999,35490.0,35520.0,AF,False
132_001189,132,7134000,7139999,35670.0,35700.0,AF,False
132_001191,132,7146000,7151999,35730.0,35760.0,AF,False
132_001197,132,7182000,7187999,35910.0,35940.0,AF,False
132_001210,132,7260000,7265999,36300.0,36330.0,AF,False
132_001218,132,7308000,7313999,36540.0,36570.0,AF,False
132_001222,132,7332000,7337999,36660.0,36690.0,AF,False
132_001233,132,7398000,7403999,36990.0,37020.0,AF,False
132_001248,132,7488000,7493999,37440.0,37470.0,AF,False
132_001251,132,7506000,7511999,37530.0,37560.0,AF,False
132_001253,132,7518000,7523999,37590.0,37620.0,AF,False
132_001255,132,7530000,7535999,37650.0,37680.0,AF,False
132_001257,132,7542000,7547999,37710.0,37740.0,AF,False
132_001279,132,7674000,7679999,38370.0,38400.0,AF,False
132_001285,132,7710000,7715999,38550.0,38580.0,AF,False
132_001286,132,7716000,7721999,38580.0,38610.0,AF,False
132_001287,132,7722000,7727999,38610.0,38640.0,AF,False
132_001291,132,7746000,7751999,38730.0,38760.0,AF,False
132_001305,132,7830000,7835999,39150.0,39180.0,AF,False
132_001306,132,7836000,7841999,39180.0,39210.0,AF,False
132_001329,132,7974000,7979999,39870.0,39900.0,AF,False
132_001335,132,8010000,8015999,40050.0,40080.0,AF,False
132_001339,132,8034000,8039999,40170.0,40200.0,AF,False
132_001367,132,8202000,8207999,41010.0,41040.0,AF,False
132_001375,132,8250000,8255999,41250.0,41280.0,AF,False
132_001383,132,8298000,8303999,41490.0,41520.0,AF,False
132_001393,132,8358000,8363999,41790.0,41820.0,AF,False
132_001397,132,8382000,8387999,41910.0,41940.0,AF,False
132_001403,132,8418000,8423999,42090.0,42120.0,AF,False
132_001424,132,8544000,8549999,42720.0,42750.0,AF,False
132_001430,132,8580000,8585999,42900.0,42930.0,AF,False
132_001433,132,8598000,8603999,42990.0,43020.0,AF,False
132_001465,132,8790000,8795999,43950.0,43980.0,AF,False
132_001466,132,8796000,8801999,43980.0,44010.0,AF,False
132_001471,132,8826000,8831999,44130.0,44160.0,AF,False
132_001491,132,8946000,8951999,44730.0,44760.0,AF,False
132_001492,132,8952000,8957999,44760.0,44790.0,AF,False
132_001494,132,8964000,8969999,44820.0,44850.0,AF,False
132_001496,132,8976000,8981999,44880.0,44910.0,AF,False
132_001501,132,9006000,9011999,45030.0,45060.0,AF,False
132_001505,132,9030000,9035999,45150.0,45180.0,AF,False
132_001526,132,9156000,9161999,45780.0,45810.0,AF,False
132_001533,132,9198000,9203999,45990.0,46020.0,AF,False
132_001544,132,9264000,9269999,46320.0,46350.0,AF,False
132_001547,132,9282000,9287999,46410.0,46440.0,AF,False
132_001550,132,9300000,9305999,46500.0,46530.0,AF,False
132_001551,132,9306000,9311999,46530.0,46560.0,AF,False
132_001603,132,9618000,9623999,48090.0,48120.0,AF,False
132_001628,132,9768000,9773999,48840.0,48870.0,AF,False
132_001639,132,9834000,9839999,49170.0,49200.0,AF,False
132_001640,132,9840000,9845999,49200.0,49230.0,AF,False
132_001645,132,9870000,9875999,49350.0,49380.0,AF,False
132_001680,132,10080000,10085999,50400.0,50430.0,AF,False
132_001681,132,10086000,10091999,50430.0,50460.0,AF,False
132_001691,132,10146000,10151999,50730.0,50760.0,AF,False
132_001717,132,10302000,10307999,51510.0,51540.0,AF,False
132_001722,132,10332000,10337999,51660.0,51690.0,AF,False
132_001752,132,10512000,10517999,52560.0,52590.0,AF,False
132_001756,132,10536000,10541999,52680.0,52710.0,AF,False
132_001758,132,10548000,10553999,52740.0,52770.0,AF,False
132_001773,132,10638000,10643999,53190.0,53220.0,AF,False
132_001794,132,10764000,10769999,53820.0,53850.0,AF,False
132_001824,132,10944000,10949999,54720.0,54750.0,AF,False
132_001838,132,11028000,11033999,55140.0,55170.0,AF,False
132_001849,132,11094000,11099999,55470.0,55500.0,AF,False
132_001858,132,11148000,11153999,55740.0,55770.0,AF,False
132_001880,132,11280000,11285999,56400.0,56430.0,AF,False
132_001892,132,11352000,11357999,56760.0,56790.0,AF,False
132_001906,132,11436000,11441999,57180.0,57210.0,AF,False
132_001908,132,11448000,11453999,57240.0,57270.0,AF,False
132_001929,132,11574000,11579999,57870.0,57900.0,AF,False
132_001937,132,11622000,11627999,58110.0,58140.0,AF,False
132_001944,132,11664000,11669999,58320.0,58350.0,AF,False
132_001951,132,11706000,11711999,58530.0,58560.0,AF,False
132_001964,132,11784000,11789999,58920.0,58950.0,AF,False
132_001969,132,11814000,11819999,59070.0,59100.0,AF,False
132_001991,132,11946000,11951999,59730.0,59760.0,AF,False
132_001994,132,11964000,11969999,59820.0,59850.0,AF,False
132_001996,132,11976000,11981999,59880.0,59910.0,AF,False
132_002044,132,12264000,12269999,61320.0,61350.0,AF,False
132_002054,132,12324000,12329999,61620.0,61650.0,AF,False
132_002062,132,12372000,12377999,61860.0,61890.0,AF,False
132_002072,132,12432000,12437999,62160.0,62190.0,AF,False
132_002123,132,12738000,12743999,63690.0,63720.0,AF,False
132_002125,132,12750000,12755999,63750.0,63780.0,AF,False
132_002133,132,12798000,12803999,63990.0,64020.0,AF,False
132_002169,132,13014000,13019999,65070.0,65100.0,AF,False
132_002182,132,13092000,13097999,65460.0,65490.0,AF,False
132_002197,132,13182000,13187999,65910.0,65940.0,AF,False
132_002204,132,13224000,13229999,66120.0,66150.0,AF,False
132_002253,132,13518000,13523999,67590.0,67620.0,AF,False
132_002260,132,13560000,13565999,67800.0,67830.0,AF,False
132_002263,132,13578000,13583999,67890.0,67920.0,AF,False
132_002265,132,13590000,13595999,67950.0,67980.0,AF,False
132_002273,132,13638000,13643999,68190.0,68220.0,AF,False
132_002276,132,13656000,13661999,68280.0,68310.0,AF,False
132_002285,132,13710000,13715999,68550.0,68580.0,AF,False
132_002305,132,13830000,13835999,69150.0,69180.0,AF,False
132_002326,132,13956000,13961999,69780.0,69810.0,AF,False
